ANO,MES,DIA,1200551,1210622,1200567,1200575,1200545,1210702,1200560,1210683,1200548,1200570,1210718,1210734,1200571,1200579,1210770,1200558,1200562,1200554
2013,3,29,3.9,3.9,3.9,4.3,5.5,5.2,5.7,7.5,4.9,5.6,4.6,4.9,6.1,6.8,3.0,7.3,6.6,6.2
2013,3,30,2.7,2.1,2.6,4.0,3.7,2.9,3.6,6.0,2.3,4.1,1.7,2.3,4.9,3.7,1.9,3.9,4.0,4.0
2013,3,31,2.9,1.9,1.6,1.2,3.6,4.3,4.7,6.1,4.2,3.4,3.5,4.2,5.5,6.8,3.5,6.4,6.6,6.7
2013,4,1,4.2,2.6,3.2,3.4,4.2,5.1,4.5,6.2,3.4,4.7,2.6,3.2,5.9,4.4,2.6,5.3,6.1,6.8
2013,4,2,2.9,1.8,1.5,2.0,3.3,2.6,2.7,3.9,2.5,2.9,2.4,3.3,3.1,3.7,1.7,2.8,3.8,3.3
2013,4,3,2.2,1.7,1.2,0.7,3.6,3.4,3.6,4.7,3.9,3.0,3.1,3.3,4.2,3.9,1.5,3.6,4.5,5.3
2013,4,4,2.2,1.6,1.7,1.7,3.4,3.0,2.0,3.0,2.1,1.9,1.9,1.5,2.1,2.5,1.6,2.6,3.2,3.6
2013,4,5,2.7,3.4,4.1,3.5,6.3,6.2,5.7,6.5,3.7,4.4,4.1,5.1,5.0,5.8,4.4,6.6,4.9,5.4
2013,4,6,1.9,1.3,1.7,2.2,3.2,3.1,3.2,5.1,2.6,2.0,2.4,3.3,3.6,3.3,2.6,4.7,3.8,3.9
2013,4,7,1.9,0.7,1.4,1.2,2.7,2.1,2.1,3.2,1.5,2.7,1.8,2.3,2.3,2.5,1.1,2.3,2.5,2.6
2013,4,8,4.1,2.8,3.9,3.5,4.7,3.3,3.5,7.2,2.3,3.4,1.6,2.1,4.1,2.8,1.3,3.2,4.0,4.2
2013,4,9,3.1,2.8,3.6,3.4,3.7,3.2,4.4,4.6,3.5,3.9,2.1,2.9,3.6,3.7,1.2,3.4,4.0,3.3
2013,4,10,4.1,3.6,3.0,2.3,6.3,3.8,4.2,4.0,4.0,3.4,3.1,4.3,3.6,4.5,1.4,4.7,3.7,1.8
