Data,Intensidade_Media,Direcao_Media,Temperatura_Media,Eólica
2013-04-05,4.592740708937397,341.5980437777227,9.1,243103.2
2013-04-06,2.8549487379846092,325.7789869107528,8.522222222222222,136525.5
2013-04-07,1.614282211018531,243.17275551243193,9.677777777777779,82619.8
2013-04-08,2.905226352448542,253.29890930160718,11.022222222222219,184967.8
2013-04-09,3.2373443171525036,241.97839542863812,12.055555555555559,187718.1
2013-04-10,3.476111370861425,206.2406371774855,13.194444444444445,226196.8
2013-04-11,3.9315620080453657,232.30529102746664,12.766666666666667,254260.6
2013-04-12,2.3822661568788726,233.28012268126727,12.194444444444443,156025.4
2013-04-13,0.7608212457606647,153.47368992062775,14.277777777777775,65452.8
2013-04-14,1.5667341199403126,233.54517773621592,15.33888888888889,110915.5
2013-04-15,1.7222548777690505,298.92334171242095,14.616666666666665,33560.2
2013-04-16,0.875413699281021,327.0880686857228,15.288888888888891,20836.5
2013-04-17,1.5805941183016408,294.92902166222035,16.505555555555556,50244.7
2013-04-18,3.342212934462102,329.7191550562449,14.988888888888887,151400.6
2013-04-19,2.9350070618615836,34.00970339257223,14.583333333333334,237580.0
2013-04-20,2.9969053183087926,62.129643942890716,14.855555555555554,147936.7
2013-04-21,2.11624289315726,325.3887364037241,15.222222222222221,59764.6
2013-04-22,2.6055119630718226,359.765919816917,15.266666666666667,142266.3
2013-04-23,2.353561764562938,71.8314115312626,16.555555555555557,119790.0
2013-04-24,1.2135349276035592,63.020602699764964,17.46666666666667,32642.7
2013-04-25,2.4133183103213933,334.2277210545173,17.555555555555557,64455.3
2013-04-26,2.774600351984791,318.76073935357135,15.744444444444447,109531.8
2013-04-27,4.968254267661794,347.0648075298791,11.094444444444441,259981.8
2013-04-28,4.330767618093609,356.274889747524,9.511111111111113,226074.2
2013-04-29,3.205986037505526,9.273859071225944,9.261111111111111,210641.6
2013-04-30,1.7300413625397688,13.511558244595747,10.344444444444443,106089.9
2013-05-01,1.3825033723396307,7.88518454880167,12.266666666666666,49298.9
2013-05-02,1.49101471727102,357.9012892278704,14.588888888888887,34807.7
2013-05-03,1.3140052563108786,20.577275640560096,16.233333333333334,40180.6
2013-05-04,1.6228985971977525,325.96239584720405,17.216666666666665,31002.4
2013-05-05,1.8785185394006458,293.2731398967822,16.994444444444447,40907.8
2013-05-06,1.290914097179653,228.62874227335098,15.683333333333334,75909.2
2013-05-07,1.0909079985075214,227.52715209960172,17.022222222222226,114512.3
2013-05-08,1.0062424399159346,266.7756550484785,16.416666666666668,36882.4
2013-05-09,2.1633584752377235,288.9406337432306,15.811111111111112,25425.8
2013-05-10,2.4310575197700186,314.1264305738086,15.261111111111113,62428.0
2013-05-11,2.8187339866901033,328.1582901931263,14.92777777777778,117157.9
2013-05-12,1.929223135689502,357.48383214412024,17.0,78410.1
2013-05-13,1.3493669142030167,0.41008782367036284,18.944444444444446,53478.0
2013-05-14,3.6819383682154845,306.8735735600191,15.844444444444443,152038.6
2013-05-15,4.711653791810495,322.9441611652501,12.566666666666668,212834.2
2013-05-16,3.7476120084220264,288.1986949084815,10.588888888888889,181805.8
2013-05-17,3.8632388501832855,290.82216847580844,10.111111111111109,197087.1
2013-05-18,4.04244749671929,299.2077885635388,10.472222222222221,221508.7
2013-05-19,2.414143991195719,287.24825301801013,10.072222222222223,62652.9
2013-05-20,2.3189788002441656,342.23892404589014,11.716666666666665,68646.5
2013-05-21,2.1966543151258797,313.954722980807,14.233333333333333,66157.0
2013-05-22,2.203319898684762,304.1765494656152,16.433333333333334,60669.7
2013-05-23,1.7884799926553514,314.94006606377934,16.97222222222222,91119.3
2013-05-24,1.8717755475703106,336.80740598666546,16.85,98845.0
2013-05-25,1.9153008533324594,314.335027026803,16.62222222222222,73552.8
2013-05-26,3.161049727671104,305.48581614984926,13.777777777777777,131193.9
2013-05-27,3.456560769090615,290.3464526483342,13.172222222222224,144107.8
2013-05-28,4.37636650038573,319.03448202223274,13.027777777777779,224434.8
2013-05-29,4.341068396964353,307.9511346453984,12.272222222222222,285849.3
2013-05-30,3.399008518583982,336.4669383717726,14.350000000000001,164430.9
2013-05-31,3.2734647398107937,347.98016240147604,16.999999999999996,135211.7
2013-06-01,2.6297350074268353,23.09187963190426,18.455555555555556,133454.4
2013-06-02,2.683380376434324,47.57542735198799,20.0,138399.4
2013-06-03,1.7162780749189046,43.58715919329889,20.79444444444444,107356.4
2013-06-04,1.1677826300921974,293.96513164041886,20.355555555555558,39987.1
2013-06-05,2.3219143234437394,275.250455016258,17.68888888888889,46365.5
2013-06-06,2.5505697746541744,245.4624356241183,14.927777777777777,46160.2
2013-06-07,2.6346674931471448,263.2731127329928,13.494444444444445,47207.1
2013-06-08,2.5974924181248307,279.03483748508376,13.216666666666665,71741.3
2013-06-09,2.9785785804359173,283.10730126816395,14.427777777777777,94223.7
2013-06-10,1.8632799187290223,258.9162241809117,14.977777777777776,57869.9
2013-06-11,1.5973695619004054,263.10793480490827,17.09444444444444,67730.7
2013-06-12,1.9479052530699805,292.2648005871252,19.383333333333333,41299.3
2013-06-13,2.6676480076106945,314.6449469528847,19.483333333333334,77031.5
2013-06-14,2.765201800452605,309.33651911034696,18.733333333333334,101897.4
2013-06-15,2.686006098557959,311.9091139140657,18.900000000000002,86383.3
2013-06-16,2.4587706223186148,275.2118293241626,17.983333333333334,87077.0
2013-06-17,3.924994217470995,289.63332212022675,14.60555555555555,195700.0
2013-06-18,3.7219654127531747,304.9567138357645,15.205555555555556,129033.3
2013-06-19,4.2443090410892275,320.6975266683335,15.88888888888889,162034.2
2013-06-20,3.3876737587346413,319.3972762107472,16.566666666666666,144336.0
2013-06-21,3.5719152016188063,324.38397039919204,17.905555555555555,140598.9
2013-06-22,2.732855316952865,336.57722505478824,20.305555555555557,109190.8
2013-06-23,2.723730199123799,352.0833636153472,21.405555555555555,149460.6
2013-06-24,2.7834120864702085,49.36854325934471,23.488888888888894,153444.7
2013-06-25,2.2098215353596866,51.570951509381054,25.35555555555555,119910.1
2013-06-26,1.6773158596680138,43.88815794409612,24.88888888888889,121323.5
2013-06-27,1.605979385202374,37.17771451653721,23.75,107999.0
2013-06-28,1.9053392811006062,38.256558470979385,23.955555555555556,125047.5
2013-06-29,2.5708503918109615,59.53055636206602,25.90555555555556,149061.6
2013-06-30,2.130396703616855,17.075042717255545,26.700000000000003,94664.3
2013-07-01,2.7115573161265694,294.4771592708603,22.666666666666668,80666.3
2013-07-02,2.29716627230412,305.1777285134837,19.422222222222224,99358.0
2013-07-03,2.1802030092254276,331.97904525105326,23.683333333333326,90700.8
2013-07-04,1.75857172119584,32.007662963626956,27.755555555555553,98134.5
2013-07-05,1.8692027848993003,62.175940058023016,29.138888888888882,115049.1
2013-07-06,1.625093022831199,65.89150395369698,29.661111111111115,67876.1
2013-07-07,1.191001228811982,29.137805136409522,29.811111111111106,68607.1
2013-07-08,1.2256643611216602,308.53022374666705,28.305555555555557,50329.4
2013-07-09,1.7606743186006337,275.0742839592332,26.966666666666665,62885.3
2013-07-10,2.009968447923464,273.6674430129714,24.238888888888887,39565.7
2013-07-11,1.2185152914785788,259.28120427591756,21.70555555555556,71673.1
2013-07-12,2.04004522077324,227.84078187451132,20.549999999999997,61881.4
2013-07-13,1.4413559765050494,270.3209709866868,19.93888888888889,35500.7
2013-07-14,1.8157779097998155,297.1075939283448,20.650000000000002,38282.6
2013-07-15,1.3279294532702244,285.184032820967,21.18333333333333,38007.7
2013-07-16,1.7998044876884145,295.3135103816726,21.655555555555555,34537.7
2013-07-17,1.4724322348452472,303.2968382970297,22.416666666666668,62141.9
2013-07-18,1.0893817192128028,276.6533643201186,22.072222222222223,54786.6
2013-07-19,1.7875530978491336,264.8926401012132,21.461111111111112,44770.9
2013-07-20,2.0515898299421607,279.83904511621546,20.988888888888894,45130.2
2013-07-21,1.6792406393807193,279.0359061280621,20.34444444444445,43228.0
2013-07-22,1.7571892610465696,285.15486872503095,20.583333333333336,43897.7
2013-07-23,2.3398210064155425,300.7419376430569,26.31194717423679,65136.2
2013-07-24,2.3784053616697696,292.08825997565407,27.356391618681233,63291.8
2013-07-25,2.65660123141332,298.2397279917806,26.534169396459014,59236.2
2013-07-26,2.4883509090196845,286.9210463821548,19.272222222222222,58392.9
2013-07-27,2.8136995930344795,242.37469275553457,24.06750272979234,86685.5
2013-07-28,2.6177568393156427,246.808830126467,23.734169396459013,123007.4
2013-07-29,1.827304234160055,304.79086757375546,25.28416939645901,38712.8
2013-07-30,1.755210910142613,356.7850366902585,28.911947174236786,33692.9
2013-07-31,1.2803800028518708,264.5340732952563,24.227777777777778,42301.2
2013-08-01,1.9020265079170495,252.6000999581786,22.611111111111107,68261.7
2013-08-02,2.824607147734597,293.15827133342304,20.694444444444443,115758.9
2013-08-03,2.996232105583767,322.1030807310973,19.83888888888889,96278.3
2013-08-04,2.4923919343593526,316.87124762266376,21.41111111111111,90845.2
2013-08-05,2.6117703955985108,306.63454400357443,21.20555555555556,92333.5
2013-08-06,3.0359919090721705,309.6173380027756,20.26111111111111,114392.3
2013-08-07,3.4981918267660226,313.26718029566234,19.227777777777778,170116.1
2013-08-08,2.42858381407266,353.93158712893705,21.299999999999997,114515.3
2013-08-09,1.7218205707712408,21.347772014618148,25.416666666666668,63273.0
2013-08-10,1.2226960822997268,15.137508043136314,27.227777777777774,51977.6
2013-08-11,1.3486402054291984,277.104628110222,26.06666666666667,57544.1
2013-08-12,1.9848241678024645,268.8815244291732,23.105555555555554,35476.9
2013-08-13,1.424101900496294,342.99648880622345,24.022222222222226,98499.9
2013-08-14,1.240460333520332,315.1485748504559,25.18333333333333,72027.5
2013-08-15,2.0653028721525226,275.5683591041091,24.066666666666666,41418.7
2013-08-16,2.4968618146201007,306.5975849774403,21.605555555555554,119052.3
2013-08-17,2.672807504124291,318.76720694914997,22.81111111111111,110409.1
2013-08-18,2.382838340693304,310.99839939657613,23.82777777777778,69640.7
2013-08-19,1.975989436411284,319.8788939248936,25.555555555555557,66810.5
2013-08-20,0.9250347909397495,292.7132714686508,26.172222222222228,63259.2
2013-08-21,1.9229105476668011,266.6433551169565,23.761111111111113,53029.5
2013-08-22,2.399495449822652,305.77135494355696,22.66111111111111,106550.7
2013-08-23,3.1374015985623034,315.3922303056501,21.961111111111112,162209.0
2013-08-24,2.7461333464615945,339.8882502255195,22.544444444444444,153087.5
2013-08-25,2.059443770648562,0.3891296282303095,22.305555555555557,133599.7
2013-08-26,0.7203966433090392,358.4192242086666,21.822222222222223,109079.5
2013-08-27,0.9652582528617325,35.95427746719307,22.40555555555555,101438.9
2013-08-28,1.1216024153927402,16.951770314960353,22.400000000000002,110861.3
2013-08-29,2.077765817183444,51.36388865976879,22.12222222222222,133948.5
2013-08-30,1.4386542712949366,5.319705375706715,22.938888888888886,66679.9
2013-08-31,1.0602853663989207,10.470953928055296,23.905555555555555,51094.4
2013-09-01,1.1380488784241019,48.78538125686367,23.93333333333333,101940.8
2013-09-02,1.1451420600412776,47.95063917614033,24.327777777777783,56819.4
2013-09-03,1.05036808670942,322.0153522747107,24.777777777777775,40480.4
2013-09-04,1.0443186761520553,263.0266554665011,28.717502729792344,34535.4
2013-09-05,1.1091344933837552,289.641574162106,26.13416939645902,77046.2
2013-09-06,1.6675200384528586,300.0107060655052,25.356391618681233,46604.1
2013-09-07,2.143147672347553,302.7457946005854,29.790561015140245,68428.5
2013-09-08,2.1715701477366043,309.25858768564984,34.15250818937703,70622.2
2013-09-09,2.137241288569289,315.39934712270855,30.179449904029134,76952.6
2013-09-10,1.8272619898644602,306.77016346342407,36.90806374493259,44787.4
2013-09-11,1.2585995313248737,26.18203791285316,38.119174856043706,130506.5
2013-09-12,1.818673667654196,47.35776765059333,38.38028596715481,109382.8
2013-09-13,1.4862324567378706,0.3492134063489601,38.8191748560437,72758.4
2013-09-14,2.3282377311056845,307.5626615011263,37.25806374493259,70578.4
2013-09-15,1.8934956143117296,318.8493301939609,36.391397078265925,79873.9
2013-09-16,2.2874552771851207,296.6425237014455,41.33667758583604,69154.3
2013-09-17,1.9289188774081507,313.6907684728936,40.92001091916938,89067.0
2013-09-18,2.254495344160339,324.00455087115864,30.496116570695797,103244.7
2013-09-19,1.5023481451020058,338.6467364876054,26.35639161868123,92190.0
2013-09-20,1.4370681263432443,29.47462125081528,28.256391618681235,80569.3
2013-09-21,0.9292432174004577,42.28996135491928,34.5461165706958,69267.3
2013-09-22,0.31798034388269986,49.36373669393061,34.12389434847358,40312.7
2013-09-23,1.4324769398852493,206.86396533242882,27.65083606312568,60934.9
2013-09-24,1.6535366190735423,217.60658391628218,26.078613840903458,44533.5
2013-09-25,1.934857220545351,193.06172339433235,24.756391618681235,92519.2
2013-09-26,3.329935444177571,179.8890223879504,25.46194717423679,206335.1
2013-09-27,4.123442310685969,175.68559714832745,24.011947174236788,279118.9
2013-09-28,4.0016440286365365,222.90689015861273,28.418338792918018,271552.5
2013-09-29,3.170890311366375,216.3603807040616,23.078613840903458,184285.9
2013-09-30,3.050207092169103,215.43906735290057,24.49528050757012,152090.0
2013-10-01,2.9807320487378535,199.31759088687747,24.278613840903454,204944.4
2013-10-02,2.308657980395988,176.1880095953883,24.295280507570123,143698.8
2013-10-03,1.7896451782458387,240.27917146533443,39.70334425250272,166809.6
2013-10-04,1.692575858101587,278.71599587896276,28.085005459584682,30184.6
2013-10-05,1.719529547900672,326.37239432111295,28.079449904029133,30777.6
2013-10-06,1.5382934135647566,19.279743996830206,34.735841522710366,57583.7
2013-10-07,1.556362990148768,16.23338542232956,35.29695263382147,41557.4
2013-10-08,1.208711423239184,27.883559592720193,30.046116570695794,38929.1
2013-10-09,1.8497533252146188,44.81919560213119,30.207227681806913,86964.8
2013-10-10,1.4131188981985983,1.7059506434279883,24.66750272979234,29086.5
2013-10-11,1.3384298187179955,275.24879318159725,22.389724952014564,34493.3
2013-10-12,1.684110539158006,265.11941973334206,20.550836063125683,72331.7
2013-10-13,1.370762953158039,277.3840127425552,26.61833879291802,75663.2
2013-10-14,1.2443933835963545,239.50504422150027,27.63500545958469,78357.4
2013-10-15,1.5644809507202355,241.88585482125373,23.128613840903455,150876.3
2013-10-16,0.9054545186484104,259.14411734042324,23.589724952014567,73783.4
2013-10-17,0.06368308837591545,230.9328166522789,24.206391618681234,31250.5
2013-10-18,2.7977154230637784,184.09923905300158,17.327777777777776,180208.9
2013-10-19,2.4371112188556645,210.8977504715507,22.328613840903458,164540.9
2013-10-20,1.9076761682248726,192.88371087438406,21.973058285347896,135750.7
2013-10-21,3.5862556955293425,181.47761851013925,22.81750272979234,289177.1
2013-10-22,3.502104278286712,209.2368041290005,22.317502729792345,286888.8
2013-10-23,2.500942244360031,184.58064541710377,17.16666666666667,177251.2
2013-10-24,2.9427260624428633,195.48374968120925,17.41111111111111,270425.1
2013-10-25,1.148370137164446,183.148787762632,26.340561015140246,99434.3
2013-10-26,0.26890364300313757,242.29307247026713,25.701672126251353,43786.3
2013-10-27,0.23554330034200624,309.6131251474673,31.61361930048814,76683.1
2013-10-28,2.198974948844779,307.777430030189,36.05889980805827,190475.0
2013-10-29,2.5710535925920213,333.6805262426968,34.37001091916938,147825.5
2013-10-30,1.6233050115670573,357.51300334400815,28.4691748560437,50328.6
2013-10-31,1.1900912522317821,358.5491464911793,23.468338792918026,38479.6
2013-11-01,0.7016175585542442,247.79863566840572,19.761947174236795,116908.1
2013-11-02,1.5821432664712145,237.15383195960834,20.92861384090346,142409.5
2013-11-03,2.2751091377038626,310.5562102998095,19.65083606312568,114082.5
2013-11-04,3.857987979318599,276.4598686061049,20.428613840903456,307403.4
2013-11-05,2.7895184485092233,294.71040967228237,15.83888888888889,149300.8
2013-11-06,1.0422930994559247,272.7590295146998,15.066666666666666,36873.9
2013-11-07,1.2067520196108656,251.32839221902537,25.812783237362467,74431.0
2013-11-08,2.823345853973337,301.93602946429047,24.868338792918017,184309.3
2013-11-09,1.4453318341234156,324.59638726280616,23.190561015140247,147269.6
2013-11-10,2.255544913932575,330.134577313169,30.730285967154813,159467.2
2013-11-11,2.0136507299546818,347.4179962070324,41.59306920451728,139211.9
2013-11-12,2.0654722749927337,351.5262448162656,42.081958093406165,120693.9
2013-11-13,2.4318220793232217,15.951470376893619,31.2191748560437,213402.4
2013-11-14,2.5786901806507534,23.23430271149684,24.340561015140242,221270.6
2013-11-15,2.8243540556511113,2.891336897468737,22.33500545958469,188117.8
2013-11-16,2.2772989753391535,16.27322412816589,20.185005459584687,175154.2
2013-11-17,2.0033271036075178,337.5648612269132,20.80167212625135,99706.7
2013-11-18,2.6797108754439822,322.21989785365713,27.185841522710362,167236.6
2013-11-19,2.854693262903693,339.20811007250387,33.48112203028049,211984.6
2013-11-20,1.9196108428271932,336.7980525277594,31.747788696947154,76463.5
2013-11-21,1.4780882840288212,297.82154486900345,25.446952633821482,128928.5
2013-11-22,1.1504916364134143,357.7165568477608,26.596952633821484,85485.2
2013-11-23,1.3365180688962237,24.800003213794785,25.624730411599256,226094.0
2013-11-24,2.256323318027876,5.294248235198776,25.8691748560437,228506.5
2013-11-25,2.339743807114453,9.322764119507706,26.235841522710363,259697.8
2013-11-26,2.265060357667172,21.09879974146685,25.50250818937704,276467.8
2013-11-27,1.9985191368148236,24.283891681752184,25.041397078265927,262578.2
2013-11-28,2.0290104708112966,34.680682654765526,25.102508189377033,255085.1
2013-11-29,1.7685098693512256,11.310817566395869,25.891397078265918,160485.0
2013-11-30,1.739086901072118,347.18974798404605,25.45806374493259,160150.2
2013-12-01,1.9123930090727146,14.653153390973797,31.620010919169374,238993.1
2013-12-02,1.6084683368662154,7.335372683730136,31.164455363613822,145291.9
2013-12-03,1.3751739021609801,7.908688583710003,31.531122030280486,129224.5
2013-12-04,1.284569556986452,359.53741040003064,32.75334425250271,92533.0
2013-12-05,1.1770537929361835,5.4819876436952955,32.97001091916937,58871.0
2013-12-06,1.5044605844906822,19.242870875229368,31.875566474724938,153287.0
2013-12-07,1.0608111390448578,357.8538024001314,31.408899808058273,40498.5
2013-12-08,0.8673972897323106,344.2792311156416,36.593069204517285,6683.5
2013-12-09,0.8961689299140949,6.896955956005795,36.83751364896172,107882.0
2013-12-10,0.9234367326748434,29.060186170852187,32.26445536361383,280579.8
2013-12-11,0.6898186451712346,49.83287694806956,34.247788696947154,303914.0
2013-12-12,0.5052054415938969,19.758508462118453,34.753344252502714,150191.1
2013-12-13,1.3974015671811164,318.0824423166268,34.48667758583605,79989.8
2013-12-14,1.3389448663690837,2.9025374402925324,39.248624760072836,145295.3
2013-12-15,1.0660596877685886,345.5588617930181,44.4272386009763,93095.4
2013-12-16,0.905489733754348,336.6613497876747,44.132794156531844,141477.8
2013-12-17,1.0430505049814345,322.0614380037734,44.45501637875408,83351.0
2013-12-18,0.9948097924808076,266.6677543416661,44.366127489865185,145717.7
2013-12-19,3.523910011414861,301.44058957487533,50.705852441879756,324773.6
2013-12-20,2.3841371300805663,327.8028904142907,48.71696355299086,118344.2
2013-12-21,1.3943065501474055,328.0040893794685,48.42807466410197,29742.4
2013-12-22,1.179384693141985,325.50616216774574,48.80585244187975,43427.6
2013-12-23,1.0644942939173436,260.89110506755156,50.261407997435306,207076.8
2013-12-24,3.7292022548065487,248.30058208764757,52.205852441879756,307775.9
2013-12-25,3.734725517043914,288.5934470561165,56.10113294944987,310988.0
2013-12-26,2.142441226958464,283.39042435941514,62.30752456813111,240681.3
2013-12-27,2.344731386158198,269.4446179118026,57.95113294944987,309205.7
2013-12-28,3.017532346596475,304.32515653577013,55.39557739389432,236012.2
2013-12-29,1.6934585141900687,311.17636338074425,54.58446628278321,46706.3
2013-12-30,1.1370357368089157,315.87989688209706,54.60113294944987,165616.9
2013-12-31,1.5236189644807439,280.3987179413709,62.401969012575556,208251.5
2014-01-01,2.0450017785010157,261.15300457487973,63.2075245681311,280759.9
2014-01-02,2.3511701016556947,269.63937578709033,63.885302345908876,280451.8
2014-01-03,2.0328603859707384,281.9118237745775,57.79002183833877,189276.9
2014-01-04,3.4495847562450663,274.5226821053686,50.389185775213086,281092.3
2014-01-05,1.3849098441638048,253.92409826871506,51.06696355299087,259466.2
2014-01-06,1.4692404964435073,237.20314842850928,51.94474133076865,261429.7
2014-01-07,1.1019277365238476,270.0441077578678,57.64002183833876,210383.8
2014-01-08,1.0656654501985003,322.7355084767464,57.47891072722766,239923.6
2014-01-09,1.7242205635191474,329.36989286684013,57.49557739389432,122415.1
2014-01-10,1.8745744674475366,325.4815526016412,57.01779961611654,28211.1
2014-01-11,1.2944068362912489,317.9888607906259,50.15585244187976,57604.5
2014-01-12,1.1421934717829307,277.6804392252532,50.71696355299087,207203.8
2014-01-13,2.2458995969277233,284.94053207795537,49.8502968863242,222323.5
2014-01-14,2.8599309226374983,295.6730613926663,57.11779961611655,257246.9
2014-01-15,1.8228976329682662,272.4993254505897,56.88446628278321,190972.6
2014-01-16,2.031913250384362,275.79560533227374,55.84557739389432,218087.5
