Data,Intensidade_Media,Direcao_Media,Temperatura_Media,Eólica,mes,dia_da_semana,vento_sin,vento_cos,Intensidade_Media_norm,Temperatura_Media_norm,Intensidade_Media_lag1,Temperatura_Media_lag1,Eólica_lag1
2017-06-03,3.8755903969787284,315.71490049451745,28.401672126251352,178272.2,6,Saturday,-0.6982291368380962,0.7158743412571281,1.6137806634547653,0.9603782649360754,3.249859577569203,29.946116570695803,125281.1
2017-06-04,4.373822046689833,324.65021137718065,27.82389434847358,218050.6,6,Sunday,-0.5785666096061981,0.815635137943915,2.1071927623464943,0.8941738175223259,3.8755903969787284,28.401672126251352,178272.2
2017-06-05,3.0278753083421117,302.29872637250025,27.962783237362466,146179.0,6,Monday,-0.8452737111278233,0.5343335599381691,0.774265788418398,0.9100883481506309,4.373822046689833,27.82389434847358,218050.6
2017-06-06,3.2173606291001775,315.6251665668288,29.262783237362466,121811.9,6,Tuesday,-0.6993494484412903,0.7147799304435338,0.9619181583122448,1.0590483548315683,3.0278753083421117,27.962783237362466,146179.0
2017-06-07,1.8546187670709382,354.0822930786898,27.178613840903456,65249.9,6,Wednesday,-0.1030999388878447,0.9946710021918417,-0.3876414748049035,0.8202345954309995,3.2173606291001775,29.262783237362466,121811.9
2017-06-08,2.5099886591946254,292.0610407066955,26.51194717423679,81507.2,6,Thursday,-0.9267842370970027,0.37559416644634763,0.2613888190567899,0.7438448484151344,1.8546187670709382,27.178613840903456,65249.9
2017-06-09,2.713529348405416,306.22117469899524,25.467502729792344,86576.0,6,Friday,-0.8067419879584858,0.5909038541630867,0.46296059542145557,0.6241675780902783,2.5099886591946254,26.51194717423679,81507.2
2017-06-10,2.332713881055083,313.67162923443124,27.245280507570115,61680.2,6,Saturday,-0.7233091568588292,0.6905243396174892,0.08582887537774898,0.8278735701325852,2.713529348405416,25.467502729792344,86576.0
2017-06-11,2.59697654069764,313.0890864016061,28.050836063125672,78314.0,6,Sunday,-0.7302924121498542,0.6831346812718174,0.34753523953295756,0.920177847776756,2.332713881055083,27.245280507570115,61680.2
2017-06-12,1.7438137119794177,328.12794416587735,29.750836063125675,62320.6,6,Monday,-0.5280242133693872,0.8492293153769715,-0.4973746778886944,1.114971702667213,2.59697654069764,28.050836063125672,78314.0
2017-06-13,0.8579881291102405,316.2668712876386,29.300836063125676,94871.5,6,Tuesday,-0.6913003188616992,0.7225675533413558,-1.374631392408748,1.0634086234315039,1.7438137119794177,29.750836063125675,62320.6
2017-06-14,1.9029205609795867,275.4077703022084,27.9230582853479,37237.6,6,Wednesday,-0.9955491927271349,0.0942433279354564,-0.3398069192793339,0.9055364795987157,0.8579881291102405,29.300836063125676,94871.5
2017-06-15,2.1935858147165628,302.58483477644955,28.4730582853479,66877.4,6,Thursday,-0.842594971007857,0.5385477832395829,-0.051953361593028956,0.9685580208868048,1.9029205609795867,27.9230582853479,37237.6
2017-06-16,1.1116437795312362,313.2673229518125,31.55639161868124,59604.1,6,Friday,-0.7281637766257059,0.6854031765393191,-1.1234294325522411,1.3218606008351825,2.1935858147165628,28.4730582853479,66877.4
2017-06-17,1.5260351219154453,346.4090396782522,33.478613840903456,45066.8,6,Saturday,-0.23498876180100878,0.9719980873578038,-0.713046627431548,1.5421177047309271,1.1116437795312362,31.55639161868124,59604.1
2017-06-18,0.8785905632000272,318.4303242732922,32.80083606312567,40144.2,6,Sunday,-0.6635303412530117,0.7481493742807394,-1.3542282521176516,1.4644547952647966,1.5260351219154453,33.478613840903456,45066.8
2017-06-19,0.9812747014112152,145.75712632502217,31.63972495201457,78759.1,6,Monday,0.5627021138984825,-0.8266597431919491,-1.2525374097413218,1.3314093192121657,0.8785905632000272,32.80083606312567,40144.2
2017-06-20,0.6776503585809206,220.3765144455288,32.02861384090346,72788.4,6,Tuesday,-0.6478076918795947,-0.761803908064032,-1.553224699192694,1.3759700049714205,0.9812747014112152,31.63972495201457,78759.1
2017-06-21,2.092183259503872,249.7817562695787,29.04528050757012,51758.8,6,Wednesday,-0.9383830276939825,-0.3455970100216066,-0.1523750181246634,1.0341258870754222,0.6776503585809206,32.02861384090346,72788.4
2017-06-22,2.207224906929005,289.11991602683406,27.278613840903454,48207.2,6,Thursday,-0.9448351140517297,0.3275463436749904,-0.038446204592021416,0.8316930574833791,2.092183259503872,29.04528050757012,51758.8
2017-06-23,2.588435877283663,307.12500447348214,26.93416939645901,82396.4,6,Friday,-0.7973206066488723,0.6035560042059678,0.33907719263155794,0.7922250215251819,2.207224906929005,27.278613840903454,48207.2
2017-06-24,2.7595366814570204,319.51952286837565,26.556391618681232,84186.3,6,Saturday,-0.6491889111730815,0.7606272132982811,0.5085228851285942,0.7489374982161917,2.588435877283663,26.93416939645901,82396.4
2017-06-25,1.6308102173781942,296.9382335962278,25.567502729792338,60044.8,6,Sunday,-0.8914954204231048,0.4530297069339179,-0.6092850542881468,0.6356260401426576,2.7595366814570204,26.556391618681232,84186.3
2017-06-26,2.3978790767535383,279.00536582840357,24.80639161868124,66164.4,6,Monday,-0.9876736859614648,0.15652696272302047,0.15036370772512964,0.548414412299546,1.6308102173781942,25.567502729792338,60044.8
2017-06-27,3.6684496032091305,285.1730226770772,24.45639161868123,210742.0,6,Tuesday,-0.965139837466793,0.26173477822897834,1.408643607470427,0.5083097951162158,2.3978790767535383,24.80639161868124,66164.4
2017-06-28,4.56388610186869,285.7919033263739,23.56194717423679,307658.4,6,Wednesday,-0.962256460827155,0.27214426982098655,2.2954182683817903,0.40582021786993,3.6684496032091305,24.45639161868123,210742.0
2017-06-29,4.20472208215213,309.7188282808317,27.18500545958469,302909.2,6,Thursday,-0.7691896045063916,0.6390206196354706,1.9397285547365508,0.8209669766321217,4.56388610186869,23.56194717423679,307658.4
2017-06-30,4.2110479873201285,325.91957839808043,27.640561015140246,237834.6,6,Friday,-0.5603560074034617,0.8282518608290907,1.9459932674422613,0.873166637092963,4.20472208215213,27.18500545958469,302909.2
2017-07-01,3.4155760305660396,354.82212638948806,29.32944990402913,179986.0,7,Saturday,-0.09024798445715179,0.9959193246952394,1.1582161601084922,1.0666873295331545,4.2110479873201285,27.640561015140246,237834.6
